Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 09:58:12.610,d2:5a:50:4a:21:12, 2024-09-04 09:58:07.056, -0.905, -0.025, -0.359, 0.244, 61.768, 0,,,,,,, -110.078, 74.954, 156.583, 34.496, 6.076, 11.466, 23.17, -0.96768, 0.02991, -0.24329, -0.05832,
 09:58:12.624,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:07.219, -0.282, 0, 0.943, -0.244, 30.823, 0,,,,,,, -90.341, 0.093, -12.931, -22.638, 64.288, -38.808, 23.35, 0.99109, -0.00671, -0.05997, -0.11829,
 09:58:12.654,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:07.219, -0.309, -0.001, 0.936, -0.244, 30.823, 0,,,,,,, -90.352, 1.571, -12.892, -22.638, 64.288, -38.808, 23.35, 0.99109, -0.00671, -0.05997, -0.11829,
 09:58:12.714,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:07.219, -0.333, -0.002, 0.927, -0.183, 30.396, 0,,,,,,, -90.363, 3.038, -12.859, -22.638, 64.288, -38.808, 23.35, 0.99109, -0.00671, -0.05997, -0.11829,
 09:58:12.728,d2:5a:50:4a:21:12, 2024-09-04 09:58:07.056, -0.854, -0.025, -0.463, 0.244, 61.279, 0,,,,,,, -111.44, 68.676, 157.181, 34.496, 6.076, 11.466, 23.17, -0.5535, -0.17328, -0.80389, 0.13135,
 09:58:12.774,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:07.219, -0.361, -0.002, 0.92, -0.244, 30.273, 0,,,,,,, -90.368, 4.499, -12.821, -22.638, 64.288, -38.808, 23.35, 0.99109, -0.00671, -0.05997, -0.11829,
 09:58:12.790,d2:5a:50:4a:21:12, 2024-09-04 09:58:08.246, -0.791, -0.024, -0.558, 0.183, 60.974, 0,,,,,,, -112.061, 62.463, 159.434, 34.496, 6.076, 11.466, 23.17, -0.5535, -0.17328, -0.80389, 0.13135,
 09:58:12.864,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:07.219, -0.381, -0.001, 0.908, -0.244, 29.724, 0,,,,,,, -90.379, 5.949, -12.783, -22.638, 64.288, -38.808, 23.35, 0.99109, -0.00671, -0.05997, -0.11829,
 09:58:12.864,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:07.219, -0.41, -0.002, 0.9, -0.244, 29.48, 0,,,,,,, -90.39, 7.383, -12.755, -22.638, 64.288, -38.808, 23.35, 0.99109, -0.00671, -0.05997, -0.11829,
 09:58:12.894,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:07.219, -0.429, -0.002, 0.887, -0.183, 29.053, 0,,,,,,, -90.406, 8.8, -12.722, 0.686, 65.366, -41.062, 23.35, 0.99109, -0.00671, -0.05997, -0.11829,
 09:58:12.909,d2:5a:50:4a:21:12, 2024-09-04 09:58:08.246, -0.722, -0.025, -0.644, 0.244, 60.425, 0,,,,,,, -112.412, 56.294, 162.323, 34.496, 6.076, 11.466, 23.17, -0.5535, -0.17328, -0.80389, 0.13135,
 09:58:12.985,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:07.219, -0.454, -0.003, 0.878, -0.244, 28.381, 0,,,,,,, -90.417, 10.195, -12.695, 0.686, 65.366, -41.062, 23.35, 0.99109, -0.00671, -0.05997, -0.11829,
 09:58:12.999,d2:5a:50:4a:21:12, 2024-09-04 09:58:08.246, -0.641, -0.025, -0.724, 0.183, 59.814, 0,,,,,,, -112.637, 50.164, 165.526, 34.496, 6.076, 11.466, 23.17, -0.5535, -0.17328, -0.80389, 0.13135,
 09:58:13.014,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:07.219, -0.471, -0.003, 0.864, -0.244, 28.015, 0,,,,,,, -90.428, 11.569, -12.673, 0.686, 65.366, -41.062, 23.35, 0.97076, 0.02179, 0.21332, -0.10751,
 09:58:13.074,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:07.219, -0.499, -0.003, 0.855, -0.183, 27.466, 0,,,,,,, -90.439, 12.925, -12.645, 0.686, 65.366, -41.062, 23.35, 0.97076, 0.02179, 0.21332, -0.10751,
 09:58:13.104,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:08.469, -0.51, -0.003, 0.84, -0.244, 26.917, 0,,,,,,, -90.45, 14.26, -12.623, 0.686, 65.366, -41.062, 23.35, 0.97076, 0.02179, 0.21332, -0.10751,
 09:58:13.119,d2:5a:50:4a:21:12, 2024-09-04 09:58:08.246, -0.554, -0.025, -0.794, 0.183, 60.364, 0,,,,,,, -112.791, 44.05, 168.865, 34.496, 6.076, 11.466, 23.17, -0.5535, -0.17328, -0.80389, 0.13135,
 09:58:13.194,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:08.469, -0.539, -0.003, 0.831, -0.244, 26.245, 0,,,,,,, -90.467, 15.568, -12.601, 0.686, 65.366, -41.062, 23.35, 0.97076, 0.02179, 0.21332, -0.10751,
 09:58:13.210,d2:5a:50:4a:21:12, 2024-09-04 09:58:08.246, -0.467, -0.026, -0.856, 0.244, 60.791, 0,,,,,,, -112.901, 37.908, 172.216, 34.496, 6.076, 11.466, 23.17, -0.5535, -0.17328, -0.80389, 0.13135,
 09:58:13.225,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:08.469, -0.55, -0.004, 0.817, -0.122, 25.391, 0,,,,,,, -90.478, 16.848, -12.579, 0.686, 65.366, -41.062, 23.35, 0.97076, 0.02179, 0.21332, -0.10751,
 09:58:13.254,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:08.469, -0.573, -0.003, 0.806, -0.183, 24.597, 0,,,,,,, -90.489, 18.083, -12.563, 0.686, 65.366, -41.062, 23.35, 0.97076, 0.02179, 0.21332, -0.10751,
 09:58:13.314,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:08.469, -0.583, -0.003, 0.792, -0.244, 23.193, 0,,,,,,, -90.5, 19.27, -12.546, 0.686, 65.366, -41.062, 23.35, 0.97076, 0.02179, 0.21332, -0.10751,
 09:58:13.329,d2:5a:50:4a:21:12, 2024-09-04 09:58:08.246, -0.37, -0.025, -0.914, 0.244, 60.12, 0,,,,,,, -112.978, 31.767, 175.523, 34.496, 6.076, 11.466, 23.17, -0.5535, -0.17328, -0.80389, 0.13135,
 09:58:13.388,d2:5a:50:4a:21:12, 2024-09-04 09:58:08.246, -0.273, -0.027, -0.958, 0.183, 60.547, 0,,,,,,, -113.033, 25.697, 178.731, 34.496, 6.076, 11.466, 23.17, -0.5535, -0.17328, -0.80389, 0.13135,
 09:58:13.404,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:08.469, -0.605, -0.005, 0.782, -0.244, 22.949, 0,,,,,,, -90.516, 20.418, -12.53, 0.686, 65.366, -41.062, 23.35, 0.97076, 0.02179, 0.21332, -0.10751,
 09:58:13.464,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:08.469, -0.618, -0.005, 0.769, -0.183, 21.545, 0,,,,,,, -90.527, 21.528, -12.519, 0.686, 65.366, -41.062, 23.35, 0.97076, 0.02179, 0.21332, -0.10751,
 09:58:13.464,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:08.469, -0.628, -0.005, 0.758, -0.183, 20.752, 0,,,,,,, -90.544, 22.593, -12.502, 0.686, 65.366, -41.062, 23.35, 0.97076, 0.02179, 0.21332, -0.10751,
 09:58:13.493,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:08.469, -0.646, -0.004, 0.746, -0.183, 19.714, 0,,,,,,, -90.56, 23.599, -12.491, 0.686, 65.366, -41.062, 23.35, 0.97076, 0.02179, 0.21332, -0.10751,
 09:58:13.509,d2:5a:50:4a:21:12, 2024-09-04 09:58:08.246, -0.172, -0.026, -0.993, 0.305, 59.998, 0,,,,,,, -113.071, 19.6, -178.187, 34.496, 6.076, 11.466, 23.17, -0.5535, -0.17328, -0.80389, 0.13135,
 09:58:13.598,d2:5a:50:4a:21:12, 2024-09-04 09:58:08.246, -0.059, -0.027, -1.021, 0.305, 61.279, 0,,,,,,, -113.093, 13.469, -175.254, 34.496, 6.076, 11.466, 23.17, -0.5535, -0.17328, -0.80389, 0.13135,
 09:58:13.643,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:08.469, -0.658, -0.006, 0.736, -0.122, 18.982, 0,,,,,,, -90.571, 24.582, -12.475, 0.686, 65.366, -41.062, 23.35, 0.97076, 0.02179, 0.21332, -0.10751,
 09:58:13.643,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:08.469, -0.669, -0.006, 0.725, -0.244, 17.456, 0,,,,,,, -90.588, 25.494, -12.464, 0.686, 65.366, -41.062, 23.35, 0.97076, 0.02179, 0.21332, -0.10751,
 09:58:13.673,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:08.469, -0.682, -0.006, 0.717, -0.244, 16.602, 0,,,,,,, -90.604, 26.367, -12.458, 0.686, 65.366, -41.062, 23.35, 0.97076, 0.02179, 0.21332, -0.10751,
 09:58:13.703,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:08.469, -0.69, -0.006, 0.706, -0.183, 15.259, 0,,,,,,, -90.615, 27.18, -12.448, 0.686, 65.366, -41.062, 23.35, 0.97076, 0.02179, 0.21332, -0.10751,
 09:58:13.718,d2:5a:50:4a:21:12, 2024-09-04 09:58:08.246, 0.05, -0.027, -1.029, 0.244, 61.34, 0,,,,,,, -113.099, 7.311, -172.518, 34.496, 6.076, 11.466, 23.17, -0.5535, -0.17328, -0.80389, 0.13135,
 09:58:13.809,d2:5a:50:4a:21:12, 2024-09-04 09:58:08.246, 0.158, -0.028, -1.029, 0.244, 60.974, 0,,,,,,, -113.088, 1.121, -169.986, -27.636, 22.638, 71.246, 23.17, -0.5535, -0.17328, -0.80389, 0.13135,
 09:58:13.824,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:08.469, -0.7, -0.005, 0.699, -0.183, 13.977, 0,,,,,,, -90.632, 27.933, -12.442, 0.686, 65.366, -41.062, 23.35, 0.97076, 0.02179, 0.21332, -0.10751,
 09:58:13.824,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:08.469, -0.706, -0.005, 0.689, -0.183, 12.634, 0,,,,,,, -90.643, 28.625, -12.437, 0.686, 65.366, -41.062, 23.35, 0.97076, 0.02179, 0.21332, -0.10751,
 09:58:13.854,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:08.469, -0.712, -0.005, 0.683, -0.122, 11.353, 0,,,,,,, -90.654, 29.257, -12.431, 0.686, 65.366, -41.062, 23.35, 0.97076, 0.02179, 0.21332, -0.10751,
 09:58:13.913,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:08.469, -0.716, -0.006, 0.675, -0.122, 9.888, 0,,,,,,, -90.665, 29.817, -12.426, 0.686, 65.366, -41.062, 23.35, 0.97076, 0.02179, 0.21332, -0.10751,
 09:58:13.929,d2:5a:50:4a:21:12, 2024-09-04 09:58:09.411, 0.265, -0.028, -1.017, 0.244, 60.486, 0,,,,,,, -113.066, -5.032, -167.684, -27.636, 22.638, 71.246, 23.17, 0.01761, 0.10748, -0.99384, 0.01755,
 09:58:14.018,d2:5a:50:4a:21:12, 2024-09-04 09:58:09.411, 0.367, -0.028, -0.993, 0.244, 61.218, 0,,,,,,, -113.022, -11.14, -165.641, -27.636, 22.638, 71.246, 23.17, 0.01761, 0.10748, -0.99384, 0.01755,
 09:58:14.034,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:08.469, -0.723, -0.006, 0.67, -0.122, 8.972, 0,,,,,,, -90.676, 30.328, -12.426, 0.686, 65.366, -41.062, 23.35, 0.97076, 0.02179, 0.21332, -0.10751,
 09:58:14.034,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:08.469, -0.728, -0.006, 0.665, -0.061, 7.446, 0,,,,,,, -90.687, 30.773, -12.426, 0.686, 65.366, -41.062, 23.35, 0.97076, 0.02179, 0.21332, -0.10751,
 09:58:14.063,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:08.469, -0.729, -0.007, 0.659, -0.061, 6.165, 0,,,,,,, -90.692, 31.163, -12.426, 0.686, 65.366, -41.062, 23.35, 0.97076, 0.02179, 0.21332, -0.10751,
 09:58:14.154,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:08.469, -0.733, -0.007, 0.656, -0.061, 5.005, 0,,,,,,, -90.698, 31.492, -12.431, 0.686, 65.366, -41.062, 23.35, 0.97076, 0.02179, 0.21332, -0.10751,
 09:58:14.168,d2:5a:50:4a:21:12, 2024-09-04 09:58:09.411, 0.466, -0.03, -0.96, 0.244, 61.707, 0,,,,,,, -112.961, -17.265, -163.922, -27.636, 22.638, 71.246, 23.17, 0.01761, 0.10748, -0.99384, 0.01755,
 09:58:14.184,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:08.469, -0.735, -0.007, 0.653, -0.061, 3.662, 0,,,,,,, -90.703, 31.761, -12.437, 16.170, 68.208, -34.692, 23.35, 0.97076, 0.02179, 0.21332, -0.10751,
 09:58:14.199,d2:5a:50:4a:21:12, 2024-09-04 09:58:09.411, 0.552, -0.03, -0.916, 0.244, 62.317, 0,,,,,,, -112.874, -23.439, -162.521, -27.636, 22.638, 71.246, 23.17, 0.01761, 0.10748, -0.99384, 0.01755,
 09:58:14.244,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:08.469, -0.736, -0.006, 0.651, -0.061, 2.747, 0,,,,,,, -90.709, 31.976, -12.437, 16.170, 68.208, -34.692, 23.35, 0.97076, 0.02179, 0.21332, -0.10751,
 09:58:14.273,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:08.469, -0.735, -0.006, 0.65, -0.061, 1.282, 0,,,,,,, -90.714, 32.135, -12.442, 16.170, 68.208, -34.692, 23.35, 0.91428, 0.03842, 0.39108, -0.0979,
 09:58:14.304,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:08.469, -0.735, -0.006, 0.65, -0.061, 0.427, 0,,,,,,, -90.72, 32.234, -12.453, 16.170, 68.208, -34.692, 23.35, 0.91428, 0.03842, 0.39108, -0.0979,
 09:58:14.348,d2:5a:50:4a:21:12, 2024-09-04 09:58:09.411, 0.636, -0.031, -0.865, 0.244, 61.462, 0,,,,,,, -112.758, -29.658, -161.483, -27.636, 22.638, 71.246, 23.17, 0.01761, 0.10748, -0.99384, 0.01755,
 09:58:14.393,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:09.719, -0.735, -0.006, 0.65, -0.061, -0.671, 0,,,,,,, -90.725, 32.283, -12.458, 16.170, 68.208, -34.692, 23.35, 0.91428, 0.03842, 0.39108, -0.0979,
 09:58:14.409,d2:5a:50:4a:21:12, 2024-09-04 09:58:09.411, 0.729, -0.031, -0.804, 0.183, 63.354, 0,,,,,,, -112.61, -35.914, -160.851, -27.636, 22.638, 71.246, 23.17, 0.01761, 0.10748, -0.99384, 0.01755,
 09:58:14.424,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:09.719, -0.734, -0.006, 0.65, -0.183, -1.77, 0,,,,,,, -90.731, 32.283, -12.469, 16.170, 68.208, -34.692, 23.35, 0.91428, 0.03842, 0.39108, -0.0979,
 09:58:14.484,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:09.719, -0.731, -0.007, 0.653, 0, -3.052, 0,,,,,,, -90.736, 32.223, -12.48, 16.170, 68.208, -34.692, 23.35, 0.91428, 0.03842, 0.39108, -0.0979,
 09:58:14.514,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:09.719, -0.729, -0.007, 0.654, 0, -3.967, 0,,,,,,, -90.736, 32.113, -12.497, 16.170, 68.208, -34.692, 23.35, 0.91428, 0.03842, 0.39108, -0.0979,
 09:58:14.529,d2:5a:50:4a:21:12, 2024-09-04 09:58:09.411, 0.798, -0.033, -0.719, 0.305, 61.401, 0,,,,,,, -112.412, -42.094, -160.598, -27.636, 22.638, 71.246, 23.17, 0.01761, 0.10748, -0.99384, 0.01755,
 09:58:14.603,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:09.719, -0.724, -0.006, 0.658, 0, -5.127, 0,,,,,,, -90.736, 31.948, -12.508, 16.170, 68.208, -34.692, 23.35, 0.91428, 0.03842, 0.39108, -0.0979,
 09:58:14.618,d2:5a:50:4a:21:12, 2024-09-04 09:58:09.411, 0.862, -0.032, -0.638, 0.244, 61.157, 0,,,,,,, -112.143, -48.268, -160.785, -27.636, 22.638, 71.246, 23.17, 0.01761, 0.10748, -0.99384, 0.01755,
 09:58:14.633,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:09.719, -0.722, -0.007, 0.66, 0, -5.859, 0,,,,,,, -90.731, 31.734, -12.524, 16.170, 68.208, -34.692, 23.35, 0.91428, 0.03842, 0.39108, -0.0979,
 09:58:14.663,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:09.719, -0.716, -0.007, 0.665, 0, -7.141, 0,,,,,,, -90.731, 31.476, -12.541, 16.170, 68.208, -34.692, 23.35, 0.91428, 0.03842, 0.39108, -0.0979,
 09:58:14.724,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:09.719, -0.709, -0.006, 0.669, -0.061, -7.935, 0,,,,,,, -90.725, 31.168, -12.557, 16.170, 68.208, -34.692, 23.35, 0.91428, 0.03842, 0.39108, -0.0979,
 09:58:14.739,d2:5a:50:4a:21:12, 2024-09-04 09:58:09.411, 0.909, -0.032, -0.546, 0.244, 61.157, 0,,,,,,, -111.775, -54.366, -161.373, -27.636, 22.638, 71.246, 23.17, 0.01761, 0.10748, -0.99384, 0.01755,
 09:58:14.784,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:09.719, -0.705, -0.005, 0.675, 0, -9.094, 0,,,,,,, -90.725, 30.811, -12.568, 16.170, 68.208, -34.692, 23.35, 0.91428, 0.03842, 0.39108, -0.0979,
 09:58:14.799,d2:5a:50:4a:21:12, 2024-09-04 09:58:09.411, 0.95, -0.034, -0.453, 0.244, 61.646, 0,,,,,,, -111.253, -60.48, -162.4, -27.636, 22.638, 71.246, 23.17, 0.01761, 0.10748, -0.99384, 0.01755,
 09:58:14.874,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:09.719, -0.699, -0.006, 0.68, 0, -9.644, 0,,,,,,, -90.72, 30.41, -12.585, 16.170, 68.208, -34.692, 23.35, 0.91428, 0.03842, 0.39108, -0.0979,
 09:58:14.874,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:09.719, -0.694, -0.006, 0.688, 0, -11.047, 0,,,,,,, -90.714, 29.965, -12.601, 16.170, 68.208, -34.692, 23.35, 0.91428, 0.03842, 0.39108, -0.0979,
 09:58:14.904,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:09.719, -0.68, -0.005, 0.693, 0, -11.78, 0,,,,,,, -90.703, 29.46, -12.623, 16.170, 68.208, -34.692, 23.35, 0.91428, 0.03842, 0.39108, -0.0979,
 09:58:14.918,d2:5a:50:4a:21:12, 2024-09-04 09:58:09.411, 0.97, -0.034, -0.353, 0.305, 61.218, 0,,,,,,, -110.479, -66.544, -163.916, -27.636, 22.638, 71.246, 23.17, 0.01761, 0.10748, -0.99384, 0.01755,
 09:58:14.993,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:09.719, -0.679, -0.006, 0.703, 0, -12.878, 0,,,,,,, -90.698, 28.911, -12.64, 16.170, 68.208, -34.692, 23.35, 0.91428, 0.03842, 0.39108, -0.0979,
 09:58:15.008,d2:5a:50:4a:21:12, 2024-09-04 09:58:09.411, 0.994, -0.034, -0.257, 0.244, 61.462, 0,,,,,,, -109.204, -72.647, -166.124, -63.504, 44.198, 19.208, 23.17, 0.01761, 0.10748, -0.99384, 0.01755,
 09:58:15.024,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:09.719, -0.667, -0.005, 0.708, 0, -13.489, 0,,,,,,, -90.692, 28.317, -12.662, 16.170, 68.208, -34.692, 23.35, 0.91428, 0.03842, 0.39108, -0.0979,
 09:58:15.114,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:09.719, -0.661, -0.005, 0.718, 0.061, -14.954, 0,,,,,,, -90.681, 27.675, -12.689, 16.170, 68.208, -34.692, 23.35, 0.91428, 0.03842, 0.39108, -0.0979,
 09:58:15.114,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:09.719, -0.643, -0.005, 0.726, 0.061, -16.113, 0,,,,,,, -90.67, 26.971, -12.717, 16.170, 68.208, -34.692, 23.35, 0.91428, 0.03842, 0.39108, -0.0979,
 09:58:15.130,d2:5a:50:4a:21:12, 2024-09-04 09:58:10.631, 0.993, -0.035, -0.146, 0.244, 61.34, 0,,,,,,, -106.842, -78.657, -169.579, -63.504, 44.198, 19.208, 23.17, 0.61407, 0.11148, -0.77341, 0.11053,
 09:58:15.203,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:09.719, -0.64, -0.006, 0.738, 0.061, -16.724, 0,,,,,,, -90.659, 26.224, -12.75, 16.170, 68.208, -34.692, 23.35, 0.91428, 0.03842, 0.39108, -0.0979,
 09:58:15.220,d2:5a:50:4a:21:12, 2024-09-04 09:58:10.631, 0.997, -0.034, -0.043, 0.244, 60.364, 0,,,,,,, -100.844, -84.694, -176.814, -63.504, 44.198, 19.208, 23.17, 0.61407, 0.11148, -0.77341, 0.11053,
 09:58:15.233,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:09.719, -0.621, -0.005, 0.745, 0.122, -17.883, 0,,,,,,, -90.648, 25.422, -12.777, 16.170, 68.208, -34.692, 23.35, 0.91428, 0.03842, 0.39108, -0.0979,
 09:58:15.295,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:09.719, -0.604, -0.006, 0.757, 0.122, -19.409, 0,,,,,,, -90.637, 24.549, -12.81, 16.170, 68.208, -34.692, 23.35, 0.91428, 0.03842, 0.39108, -0.0979,
 09:58:15.325,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:09.719, -0.597, -0.005, 0.766, 0.122, -20.081, 0,,,,,,, -90.626, 23.626, -12.843, 16.170, 68.208, -34.692, 23.35, 0.91428, 0.03842, 0.39108, -0.0979,
 09:58:15.339,d2:5a:50:4a:21:12, 2024-09-04 09:58:10.631, 0.985, -0.034, 0.068, 0.244, 62.256, 0,,,,,,, -66.324, -90.192, 147.321, -63.504, 44.198, 19.208, 23.17, 0.61407, 0.11148, -0.77341, 0.11053,
 09:58:15.384,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:09.719, -0.579, -0.005, 0.777, 0.122, -21.057, 0,,,,,,, -90.61, 22.67, -12.876, 9.604, 67.326, -38.514, 23.35, 0.91428, 0.03842, 0.39108, -0.0979,
 09:58:15.428,d2:5a:50:4a:21:12, 2024-09-04 09:58:10.631, 0.956, -0.035, 0.181, 0.305, 59.937, 0,,,,,,, 40.941, -88.017, 38.661, -63.504, 44.198, 19.208, 23.17, 0.61407, 0.11148, -0.77341, 0.11053,
 09:58:15.504,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:09.719, -0.562, -0.004, 0.787, 0.122, -22.217, 0,,,,,,, -90.593, 21.654, -12.909, 9.604, 67.326, -38.514, 23.35, 0.94614, 0.0311, 0.30411, -0.10605,
 09:58:15.504,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:09.719, -0.542, -0.004, 0.801, 0.122, -23.499, 0,,,,,,, -90.582, 20.583, -12.947, 9.604, 67.326, -38.514, 23.35, 0.94614, 0.0311, 0.30411, -0.10605,
 09:58:15.504,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:09.719, -0.528, -0.005, 0.811, 0.061, -24.231, 0,,,,,,, -90.566, 19.457, -12.986, 9.604, 67.326, -38.514, 23.35, 0.94614, 0.0311, 0.30411, -0.10605,
 09:58:15.549,d2:5a:50:4a:21:12, 2024-09-04 09:58:10.631, 0.918, -0.036, 0.283, 0.305, 60.486, 0,,,,,,, 54.459, -82.189, 23.708, -63.504, 44.198, 19.208, 23.17, 0.61407, 0.11148, -0.77341, 0.11053,
 09:58:15.593,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:10.854, -0.511, -0.004, 0.823, 0.183, -25.146, 0,,,,,,, -90.555, 18.292, -13.024, 9.604, 67.326, -38.514, 23.35, 0.94614, 0.0311, 0.30411, -0.10605,
 09:58:15.609,d2:5a:50:4a:21:12, 2024-09-04 09:58:10.631, 0.867, -0.034, 0.382, 0.244, 59.082, 0,,,,,,, 58.277, -76.262, 18.479, -63.504, 44.198, 19.208, 23.17, 0.61407, 0.11148, -0.77341, 0.11053,
 09:58:15.654,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:10.854, -0.485, -0.004, 0.833, 0.183, -26.245, 0,,,,,,, -90.538, 17.073, -13.068, 9.604, 67.326, -38.514, 23.35, 0.94614, 0.0311, 0.30411, -0.10605,
 09:58:15.684,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:10.854, -0.465, -0.004, 0.848, 0.183, -28.076, 0,,,,,,, -90.522, 15.776, -13.112, 9.604, 67.326, -38.514, 23.35, 0.94614, 0.0311, 0.30411, -0.10605,
 09:58:15.728,d2:5a:50:4a:21:12, 2024-09-04 09:58:10.631, 0.817, -0.035, 0.471, 0.305, 60.364, 0,,,,,,, 60.068, -70.291, 15.293, -63.504, 44.198, 19.208, 23.17, 0.61407, 0.11148, -0.77341, 0.11053,
 09:58:15.743,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:10.854, -0.443, -0.003, 0.858, 0.122, -28.381, 0,,,,,,, -90.511, 14.436, -13.156, 9.604, 67.326, -38.514, 23.35, 0.94614, 0.0311, 0.30411, -0.10605,
 09:58:15.819,d2:5a:50:4a:21:12, 2024-09-04 09:58:10.631, 0.738, -0.035, 0.563, 0.244, 60.181, 0,,,,,,, 61.095, -64.319, 12.898, -63.504, 44.198, 19.208, 23.17, 0.61407, 0.11148, -0.77341, 0.11053,
 09:58:15.834,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:10.854, -0.426, -0.004, 0.872, 0.122, -30.518, 0,,,,,,, -90.494, 13.03, -13.206, 9.604, 67.326, -38.514, 23.35, 0.94614, 0.0311, 0.30411, -0.10605,
 09:58:15.834,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:10.854, -0.386, -0.003, 0.881, 0.183, -31.738, 0,,,,,,, -90.478, 11.547, -13.25, 9.604, 67.326, -38.514, 23.35, 0.94614, 0.0311, 0.30411, -0.10605,
 09:58:15.893,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:10.854, -0.372, -0.003, 0.896, 0.183, -33.142, 0,,,,,,, -90.461, 9.981, -13.299, 9.604, 67.326, -38.514, 23.35, 0.94614, 0.0311, 0.30411, -0.10605,
 09:58:15.925,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:10.854, -0.337, -0.003, 0.904, 0.244, -33.63, 0,,,,,,, -90.445, 8.388, -13.348, 9.604, 67.326, -38.514, 23.35, 0.94614, 0.0311, 0.30411, -0.10605,
 09:58:15.939,d2:5a:50:4a:21:12, 2024-09-04 09:58:10.631, 0.67, -0.035, 0.639, 0.305, 61.035, 0,,,,,,, 61.776, -58.195, 10.92, -63.504, 44.198, 19.208, 23.17, 0.61407, 0.11148, -0.77341, 0.11053,
